intern_id,department,attendance_rate,task_completion_rate,avg_feedback_score,hours_per_week,final_assessment_score,interaction_level,performance_label
"""INT1271",Tech,80.94311620193747,81.99857429879665,4.59,32.045417839798574,61.72691912251038,Medium,0
"""INT1272",Tech,91.16422104814734,85.80154854546191,3.56,35.2358485018842,54.2435960320902,Medium,0
"""INT1273",Design,89.25133246713722,67.0636742039683,2.93,47.00101142189717,69.12591981481897,High,0
"""INT1274",Marketing,73.98225637060226,61.32692672831767,3.71,41.24886164175836,77.29323257574987,High,0
"""INT1275",Marketing,84.8502222637037,81.19481335088797,3.92,29.53250078038052,100.0,Medium,1
"""INT1276",Finance,75.20161227458507,92.96994151791,3.01,39.37799121851523,72.28845928147771,High,0
"""INT1277",Marketing,91.54128002171092,81.10748869696663,4.31,28.27228063816665,76.83342445623308,Low,1
"""INT1278",Marketing,77.84779048200612,76.25948242477867,2.28,42.66518032064062,79.14066579560696,Medium,0
"""INT1279",Marketing,84.03370463803327,63.04999435861316,4.34,32.47340521620057,77.46919392012255,Low,0
"""INT1280",HR,83.6020108098925,70.49018075049601,2.1,32.127170243967484,96.3332389506142,Low,0
"""INT1281",Finance,86.21579000539383,93.1761946926148,3.49,40.10106497071682,90.93463621220384,High,0
"""INT1282",Tech,100.0,61.20187938137193,4.58,32.204412580562696,75.0624448329682,Medium,0
"""INT1283",Design,82.59039417144082,100.0,2.26,43.7413382622958,67.50960761437642,Low,0
"""INT1284",Tech,97.17927141974516,81.2760670879795,3.55,32.14936444291366,68.24623616675296,Medium,0
"""INT1285",Finance,89.79996994335038,56.20497387302164,2.48,39.43740025964863,75.39366305588179,Low,0
"""INT1286",Design,99.18402546036585,87.54856105815833,4.68,35.57982996543468,66.47037834512835,Medium,0
"""INT1287",Finance,81.6156421518518,86.75332449834123,4.5,38.3939907639624,85.8654680417186,Low,1
"""INT1288",Marketing,91.96136241969567,73.4357296357019,4.8,29.961422205046837,66.89114068962591,Medium,0
"""INT1289",Design,84.40731977399659,94.08955075343508,4.62,25.83276329432835,93.6650199937042,Low,1
"""INT1290",Marketing,55.10606978836786,70.70221057464217,4.21,30.30631298413468,83.28201149019857,Medium,0
"""INT1291",Tech,74.10156414979525,89.47980699760916,2.55,32.98055611885859,59.32361826702621,Low,0
"""INT1292",Tech,90.82376945952753,79.47829895196587,2.91,34.00036944531404,92.67259236066116,Medium,0
"""INT1293",Design,90.16264916279998,75.74619259670925,3.49,32.57970471047095,59.124194336790325,Medium,0
"""INT1294",Design,72.05022611365077,100.0,3.77,24.317131709339435,94.27187748469736,High,0
"""INT1295",Finance,87.20367548838004,94.75318688611344,4.35,31.80637716876557,83.93132002531478,High,1
"""INT1296",Finance,90.03260226525505,63.38808829475343,2.68,35.19776867424819,100.0,High,0
"""INT1297",Marketing,84.65334430262394,85.70452703667243,2.38,33.783241828811384,44.55554007776532,Medium,0
"""INT1298",Design,92.28818637659636,100.0,3.45,33.12824448049844,76.70332768836018,Medium,0
"""INT1299",Tech,90.92555307928768,100.0,2.47,32.69955412717851,74.69031736697238,Medium,0
"""INT1300",Finance,84.64856420595292,66.35945491045668,4.08,35.28210059672956,67.57364049834966,Medium,0
"""INT1301",Finance,79.89175181135882,100.0,3.73,29.763936848354746,86.87433071233795,Medium,0
"""INT1302",Tech,95.42541592092508,93.9505579583492,4.22,33.77360210411957,71.15149477117868,Medium,1
"""INT1303",Finance,89.63162097878822,64.27141297627627,2.19,32.96219756062035,92.2903073874209,Medium,0
"""INT1304",Marketing,71.18567347469701,83.11512170726371,4.89,28.755711097059027,63.83582979667135,High,0
"""INT1305",Design,87.20897656081388,87.16493207143252,2.0,34.09252849318516,51.99847470545512,High,0
"""INT1306",Tech,73.48975290542266,63.84602380614592,2.98,25.069323727884907,66.0492717252553,High,0
"""INT1307",Design,75.35432067570825,90.5914120110782,4.04,31.60534727666225,81.8813769400666,Low,0
"""INT1308",Finance,78.48089964614363,100.0,2.14,36.68432026100064,87.02242502543807,High,0
"""INT1309",Finance,85.44873235659702,100.0,2.25,37.05952701054097,63.52324386491503,High,0
"""INT1310",Tech,88.74485577591285,82.42982515484314,2.23,35.06593337263463,81.25032282057325,Medium,0
"""INT1311",Marketing,80.91058110758729,75.77944196709136,3.74,36.123957700673095,79.2170492255155,Low,1
"""INT1312",HR,81.34817383706266,84.92582812329503,4.69,38.099292925971554,77.48774133538791,Medium,1
"""INT1313",Tech,79.96756344698319,65.37173309573001,3.67,35.52318336706262,95.9764544044726,Medium,0
"""INT1314",HR,95.47513637087629,72.83682811497457,3.81,40.88266996176248,71.5597153233792,Medium,0
"""INT1315",HR,56.470564964003465,50.57343777236876,3.04,24.392288324426424,63.74525350504361,Low,0
"""INT1316",Marketing,81.91322590325217,86.51839320370097,2.06,39.12398407523543,75.90944717215004,Medium,0
"""INT1317",HR,100.0,74.93748672516627,2.06,24.12686840884696,73.05033067756652,Medium,0
"""INT1318",HR,90.17230050277388,89.2707719425726,4.66,31.866657219428944,85.84659414584277,Low,1
"""INT1319",Marketing,97.66847240567124,81.79654972311123,2.31,38.65229487826412,75.09300230888581,Medium,0
"""INT1320",HR,64.65751140489077,64.83791644232298,5.0,38.10058641954844,78.03820585194782,Low,0
"""INT1321",HR,72.57750768530877,83.00733507525194,2.49,30.15033579319816,71.56111605060376,Medium,0
"""INT1322",HR,90.14048140686468,69.297949260661,4.02,34.759987959048765,47.572672279806255,Medium,0
"""INT1323",Tech,100.0,100.0,4.85,32.02361788353147,77.18520445815362,High,1
"""INT1324",Tech,73.58763783155273,67.34771755584383,3.09,39.237037084157,89.17311183116965,Low,0
"""INT1325",Tech,81.12238217293478,72.94889420288067,4.2,34.61331382491788,82.00643191194841,Medium,0
"""INT1326",Marketing,89.01464141866995,64.796036742339,3.05,31.759089330188072,56.82307765421356,Low,0
"""INT1327",Finance,70.47501602912303,63.49663430478712,2.91,36.90880572436268,70.93767581034007,Medium,0
"""INT1328",HR,90.21691259580984,80.4509444477487,2.61,37.89542589451507,72.00888655757211,Low,0
"""INT1329",HR,58.24315350963764,61.31764692321576,4.46,34.02412300867379,81.65057492802458,High,0
"""INT1330",Marketing,89.92239464464855,77.18158665067041,2.77,38.26672716226371,76.72801918320613,Low,0
"""INT1331",HR,75.04915032112157,86.45033111225257,2.85,42.80805390258985,40.0,Medium,0
"""INT1332",Tech,80.52402809483587,73.64533985580445,5.0,24.59755442441032,62.6500692606605,Medium,0
"""INT1333",Finance,91.51883947936967,46.95603632963464,2.98,41.03022335914708,70.63821252872934,High,0
"""INT1334",Design,89.47252155492251,100.0,3.27,42.16030791425507,67.19491038058942,Medium,0
"""INT1335",HR,84.92018795648295,83.99875003142628,4.97,37.24567029786414,72.56589112668607,Medium,1
"""INT1336",Tech,94.6904055163535,84.17861039657234,3.11,33.437433005317004,69.29750863304731,Medium,0
"""INT1337",Design,67.99823987381177,76.51905967102999,3.1,27.20664464962184,72.13614291676684,High,0
"""INT1338",Finance,87.04414371501414,92.16339538631756,4.48,35.21231443598766,84.47020929823361,High,1
"""INT1339",Design,77.09829869141517,94.06993017636796,2.94,32.98723795286887,88.96670217871278,Medium,0
"""INT1340",Tech,94.18031468679986,95.56956343556554,2.7,28.044645563034408,73.0826489968363,Medium,0
"""INT1341",Design,91.8706706963612,84.03084498174391,3.27,31.716574508601585,82.02505176597427,Low,0
"""INT1342",Marketing,92.23348218864004,59.36037222026304,4.1,34.80062345040072,80.03205095055755,Medium,0
"""INT1343",Design,100.0,86.07758816896093,2.13,36.34711508178325,91.43903420922086,Medium,0
"""INT1344",HR,96.26347532434976,84.01149552425622,3.12,29.87666590704038,83.05510557903645,Low,0
"""INT1345",HR,83.42578666226589,71.7702565678925,3.04,23.09953357354312,99.79660878411552,Medium,0
"""INT1346",Marketing,84.98732146512504,67.97215858184822,2.73,33.72167817343554,83.37220075178655,Low,0
"""INT1347",Tech,91.00938380711726,88.14557541122316,3.96,30.410092173309828,55.58655663147081,Low,0
"""INT1348",HR,86.36174674747829,78.8624491963217,2.87,32.81826121691939,91.12087323044094,Medium,0
"""INT1349",Finance,92.05173321909716,74.1481896586791,3.82,24.765802622928845,86.0415876361878,High,0
"""INT1350",HR,62.69679575226972,100.0,3.51,33.39616011331366,85.78426391412339,High,0
"""INT1351",HR,100.0,90.07312900177232,2.65,36.861771028092335,59.260275180734766,Medium,0
"""INT1352",Tech,85.6102858355632,86.51804509285225,2.8,32.782982358739226,88.12638688096246,Medium,0
"""INT1353",Design,68.7753466910744,98.27648422065346,2.51,35.51660715097106,86.85209016542512,Medium,0
"""INT1354",HR,75.86206648416479,84.95568226642524,2.17,33.52911556963344,58.20893043641288,Medium,0
"""INT1355",Marketing,63.70672948830777,69.43841380756695,3.86,25.144345618582427,83.50539655989891,Low,0
"""INT1356",Design,74.09764919814249,74.15608444199529,4.02,35.40513453897544,78.51366676958625,High,0
"""INT1357",Finance,83.57751571360214,90.97914070186296,2.5,31.07727264310302,75.11163343668481,Medium,0
"""INT1358",Tech,100.0,89.3725820324306,3.85,28.37626067615923,73.99391107595962,High,1
"""INT1359",Finance,89.10674585419801,86.69470147214716,4.95,38.39102318594713,52.14717581889906,Medium,0
"""INT1360",Design,87.32860611964576,62.93446997105765,2.22,36.34692870446148,74.17562639070049,Medium,0
"""INT1361",Design,73.64895478784288,92.20033928322432,3.47,31.938794375720413,84.31328609047134,Medium,0
"""INT1362",Design,76.7551469434649,79.02479265832916,4.2,34.22435934726784,65.11235256368897,Low,0
"""INT1363",Finance,77.53072306627806,88.99912413411275,2.14,35.80213516790404,74.31846081757321,High,0
"""INT1364",Design,77.93871387813894,67.54753816572007,4.33,26.506546830734585,68.89872396554715,Medium,0
"""INT1365",Finance,81.48463123751395,100.0,4.94,29.29754472820313,69.85245163906843,Medium,0
"""INT1366",Design,82.23988938283519,83.7124385587704,2.27,29.536217536502733,52.95843622206199,Medium,0
"""INT1367",Marketing,81.60921626373153,73.73679039101022,4.47,37.48837180521995,82.9255925075413,Medium,0
"""INT1368",Design,78.28675769731518,89.69279018204791,3.14,42.8273644837095,75.23119485113017,High,0
"""INT1369",Finance,86.35053165812226,92.87087338318946,2.43,37.95599244984827,65.19409017073278,High,0
"""INT1370",HR,81.85585216633226,89.51114991558852,3.48,35.58847295258846,89.36855364591071,High,0
"""INT1371",Design,69.04432753777772,65.07793637897119,2.21,29.863847069946413,85.27962374233562,High,0
"""INT1372",HR,85.34381822257936,97.14001248233812,3.57,38.70311039782196,74.19828754574506,Medium,1
"""INT1373",Marketing,83.83236002218423,74.82709620360828,2.06,33.18757254099031,89.9965767482335,Medium,0
"""INT1374",Tech,69.20372547444825,79.75858344265907,4.19,29.942790530877765,93.99899877388832,Medium,0
"""INT1375",Marketing,79.08698553303462,46.86869915738657,3.46,38.61287570086621,63.7125514715372,Low,0
"""INT1376",Design,90.9707256101136,73.0392406060502,3.38,41.649250300276265,61.617136408784575,High,0
"""INT1377",HR,73.63550061339295,72.94478438135702,2.59,38.693476395889896,48.21477743546853,Medium,0
"""INT1378",HR,72.57820930271507,86.75911753123579,3.08,46.89240251554608,66.4960844089798,Medium,0
"""INT1379",Finance,81.7511637800826,72.12505509727633,2.55,31.20735891395551,70.35177651887456,High,0
"""INT1380",HR,91.22932269811965,55.67597865643265,4.21,32.65565490149646,55.42500930255868,Medium,0
"""INT1381",Finance,100.0,83.6576550874026,2.6,30.596599549819583,64.93933928714225,Low,0
"""INT1382",Tech,91.58935354853683,76.24356001684518,3.85,30.56624331108269,83.87469399780878,Low,1
"""INT1383",Design,95.84827740156108,69.07174723503707,2.84,41.98603344562204,78.16377890207967,High,0
"""INT1384",Finance,88.46697628501664,81.31289524767529,3.97,29.46032258608994,65.87893361646886,Medium,0
"""INT1385",Tech,78.1488402035727,53.30389233255709,3.62,32.26301667454091,89.87194909312791,High,0
"""INT1386",HR,91.51711076596912,89.30689703693504,3.27,41.30382973862192,58.83402362573938,Medium,0
"""INT1387",HR,84.14391951071879,77.25796172401006,4.02,36.93113189139364,81.00571079244611,Medium,1
"""INT1388",Tech,88.77033837828013,75.99048388414933,3.25,29.92074126384366,72.21428840036496,Medium,0
"""INT1389",HR,75.53970173649039,94.29200161408096,4.46,34.59632652227818,76.14568732696043,Low,0
"""INT1390",Tech,89.66445800839806,71.96269016421137,4.19,26.506393977866985,78.60838720154379,High,0
"""INT1391",Finance,83.79491803234103,83.87984044974728,3.62,33.994919320848325,89.36515498223942,Medium,1
"""INT1392",Finance,87.31257747184084,78.057246154055,4.63,35.38373919448278,83.51233136263916,High,1
"""INT1393",Tech,84.14926825174868,100.0,4.49,35.70485023057049,88.12319162863108,Medium,1
"""INT1394",Finance,82.22796884658317,87.32599343543669,3.6,44.38730083727004,62.78754584587898,Low,0
"""INT1395",Finance,89.84690779618408,62.878148011885415,2.21,38.71613045070415,71.53800324502477,Medium,0
"""INT1396",Finance,80.93908871108437,100.0,3.7,29.14683719592577,63.64454261991573,Medium,0
"""INT1397",Marketing,69.1131186962241,95.64490436988564,3.07,35.543582608337296,59.31527283675596,High,0
"""INT1398",Design,66.26029924317555,80.67442642637528,3.62,34.67318039345184,85.84336441094693,Medium,0
"""INT1399",HR,86.84416569426978,73.4400847272912,3.94,44.3280239004756,51.50118144898894,Medium,0
"""INT1400",Marketing,80.52782185271144,60.10435030735596,3.93,32.79322019528859,67.9928100818316,Low,0
"""INT1401",Finance,67.7090082256795,86.45806839797196,4.02,35.65169760763087,68.41552980265173,Medium,0
"""INT1402",Tech,86.0653496705378,69.87265437124842,4.04,36.33541647808812,72.45266626411693,Medium,0
"""INT1403",Finance,84.0612544502664,66.80047463590236,2.33,29.65111233202965,61.27360636128908,Medium,0
"""INT1404",Design,80.00386406777268,91.6311430160596,2.58,27.37804168180782,66.15366830570096,Medium,0
"""INT1405",Finance,87.46809318180853,100.0,3.89,33.86780886910306,97.3826423363937,Medium,1
"""INT1406",Tech,98.15094010107804,72.85590465848932,3.22,38.3340335746326,71.86078982386611,Medium,0
"""INT1407",Design,97.8459071868514,92.08840190498188,4.29,28.43519009154302,64.39837446801991,Medium,0
"""INT1408",Finance,86.43764643108585,83.18328692564039,2.37,34.50111483260517,77.82604671681551,Low,0
"""INT1409",Design,84.15289567137147,85.38242798967906,2.57,31.65319034030136,75.90783800547361,Medium,0
"""INT1410",HR,86.57735207611681,67.72068369253725,3.68,25.31976847192376,98.0990297149912,Low,0
"""INT1411",HR,88.09006932774348,76.8147662894848,3.5,36.16569534487754,71.72112658280128,Medium,0
"""INT1412",Finance,82.31701822941945,63.55043737041771,2.8,37.04605374875214,80.84364635003959,Low,0
"""INT1413",Design,86.74543059953102,61.66103978017113,3.23,38.35215088404612,60.60085943826348,High,0
"""INT1414",Tech,69.26370428958202,87.77412842054531,2.1,38.91614052708335,66.37609825163392,Medium,0
"""INT1415",Finance,85.81348883346764,72.1356663345307,2.11,34.504142344815705,67.5451515128089,Medium,0
"""INT1416",HR,89.76813595024605,66.27375510721474,2.28,37.00226315307348,57.21067661732225,High,0
"""INT1417",HR,80.10158057993594,61.85736738774878,3.73,35.93942386695976,75.56887701335205,Medium,0
"""INT1418",Finance,84.04527355713901,57.29393626737597,4.59,22.134148992187487,78.02021007247741,Medium,0
"""INT1419",Design,73.88494619298876,50.65388823231146,2.78,27.500976641134635,76.5284694691613,High,0
"""INT1420",HR,72.49686417040687,81.66417197368003,2.1,31.297817163852965,55.66658866373788,Medium,0
"""INT1421",Design,87.10815077959191,40.58862780451547,4.13,35.26190022148604,63.41359366684464,Medium,0
"""INT1422",HR,77.70436984262383,87.06978755724376,4.57,36.33873179029455,70.2645881715998,Medium,0
"""INT1423",HR,67.23174338423975,86.96411970237448,2.41,38.26063590471838,60.99663793055513,Medium,0
"""INT1424",Marketing,73.88221700865557,78.51312812918216,3.16,38.373341390949015,50.51117694931854,Medium,0
"""INT1425",HR,75.3362090620793,81.11201060077485,2.48,35.93010679777508,86.49619729576013,Low,0
"""INT1426",Tech,92.74580497731742,75.71959781332828,2.32,37.46103963151693,93.12210836542938,Medium,0
"""INT1427",Finance,86.79114011368468,83.377884912364,3.94,42.66514616924762,88.73201375852452,Medium,1
"""INT1428",Finance,76.283978018427,83.20350399938764,4.9,37.05434747566888,78.5036402966437,High,0
"""INT1429",Design,79.1223409502884,99.52267045219834,4.03,34.832237828551385,67.8757140547187,Medium,0
"""INT1430",HR,98.12084416107226,100.0,4.95,37.29085474666101,100.0,High,1
"""INT1431",Tech,94.3610243519695,100.0,3.3,39.07828079570911,87.86086982613881,Medium,0
"""INT1432",Design,73.81939572018172,68.03399189300117,4.69,42.747324813976064,65.13751185032375,Medium,0
"""INT1433",Marketing,96.63525859626328,91.36587764608332,2.62,29.525768254218807,93.11500525663848,Low,0
"""INT1434",Design,84.1937119155019,87.59096206839575,2.35,26.802766443985853,76.98314697980167,Medium,0
"""INT1435",Design,92.99611626056245,70.26567821544526,4.11,36.036597878052,90.84224022660592,High,0
"""INT1436",HR,83.36692044998493,66.70469784033892,3.11,27.773565105786133,94.1282089035992,Medium,0
"""INT1437",Marketing,96.85829198742177,74.34949270441655,2.95,33.754061677062545,67.05552330839538,High,0
"""INT1438",Design,73.40379388460201,64.08674867656572,4.01,44.05480075412977,73.38440201630759,High,0
"""INT1439",Tech,82.44549568618484,59.16078097065095,3.0,35.017279806023225,77.97259496113296,Medium,0
"""INT1440",Tech,97.16459777899117,87.4607313003803,3.72,35.07208855173364,76.11107336580952,High,1
"""INT1441",Finance,61.07391851802737,80.49098716485548,2.9,32.997248938645015,62.660389277606285,Medium,0
"""INT1442",Marketing,84.53938595875535,80.41379527435329,4.35,42.52523720113721,76.34547202440345,Medium,1
"""INT1443",Marketing,81.06453680126812,93.90045101575494,2.94,37.11653011658652,71.48916358425963,Low,0
"""INT1444",Finance,91.84661230543745,77.06188420245253,3.6,32.6599881864613,71.68294013172076,High,1
